id,tweet_id,text,screen_name,author_id
2920,1522276214567841797,"Cases of #marijuana laced with Fentanyl are rising. 

Careless dealers bag up products before they reach your local #weed man.

The healthy and cost-effective way is to grow your own, but now, technology has made it so much easier! 

https://t.co/HDiHmsUrGP 

#cannabis https://t.co/YQmMknBQWb",Marijuana_Scoop,2298651181
2921,1522276194825256966,"@DailyCaller There is always something you can do now, aka pills, fentanyl, knives, etc.",Muff103,1434521983602069510
2922,1522276180069601282,My orthodontist should’ve prescribed some Vicodin. My mouth is throbbing 🤦🏾‍♀️. Pain means progress but shit!,guiltypleasure7,39014540
2923,1522276138663485441,@RDeevoy @SapphireMF That's me. Dying slowly on many dangerous lifetime addictive pharmaceutical meds. Fentanyl just 1 of many,do_unite,1205818686998753280
2924,1522276124071497731,"RT @courierpress: Indiana Department of Child Services told officers a child arrived at a local hospital showing signs of an overdose.
 htt…",ECPmarkwilson,100601141
2925,1522276101342568448,@hasyahay27 @hisnameDerek lol such a dumb rational,zolz_on_oxy,1277347883583508480
2926,1522276084481417216,"@Timcast How about the time men gave women the right to vote????
Or should women be allowed to use heroin, cocaine, meth, oxycontin and other drugs???
In some states suicide is illegal, should women have the right to kill themselves and no one intervene???",TheReal_BigJohn,91509512
2927,1522276003736870913,RT @wendyp4545: Breaking News: Only 2% of vehicles are being scanned at the borders and only 17% of commercial trucks are being scanned dur…,PoliticalHut,718998209759019009
2928,1522275942722273282,RT @LeoGreenwald: SEC FORM 4 Buffett $BRK buys 5M more shares of $OXY Monday-Tuesday. Total stake ~$8.8-9B https://t.co/nGyUZiEGdt,svbolsa,948259135
2929,1522275892202205184,"リストに登録してある奴だけしか知らんけど、CLR、AMR、OXY、EEしかプラスじゃ無い。
TRMDは微妙に粘っているけどややマイナス",tosaka8181,1211571756550373377
2930,1522275842797318144,"Opioids, fentanyl killed thousands of Maryland residents in 2021 https://t.co/G9bhCG2CKS",DanyaInstitute,260346874
2931,1522275772244787203,"RT @CounteringCrime: In fact, they often get counterfeit pills, pressed to look  like prescription oxy, xanax, percocet, vicadin, etc, but…",stoptheVOID,1410449450439299073
2932,1522275764024061956,"RT @thedanmckinley: This is a spiritual war and you are the battleground. You are fighting against a fiery serpent, a man eating dragon. It…",sujitdasesq,3022363067
2933,1522275748513525764,@clemzymayne Come for lessons😂,Oxy_brain,898250169405321217
2934,1522275688367206401,"RT @ffelixidadx: lee know abrazando a felix y hyunjin después de q hyunjin empezará a llorar con felix, estoy❤️‍🩹 https://t.co/WpQvfBVmmV",Oxy_gen08,876638913162616834
2935,1522275661368360960,RT @njrh00: @based_d0m fentanyl,based_d0m,1462890860849160193
2936,1522275643811143682,"@LukeBraunNFL We appreaciate your balanced point of  views on the vikes, but understand all your takes on @AkaylebEvans will be under strong scrutiny 🔬🔎 #AkaylebandLukesBunnyspecial",MrBergh,277700412
2937,1522275641386754049,@Oxy_brain I still no dey bab that track,clemzymayne,764549403109654529
2938,1522275616896307201,"As Overdoses Soar, More States Decriminalize Fentanyl Testing Strips https://t.co/aL6ufDg4Rq",littlebytesnews,12896172
2939,1522275551729311744,"14 indicted in Chattanooga for their role in 9 recent overdose deaths, say police

Published by Fox Chattanooga at 1:48 PM

https://t.co/4HTf6vnEmr",ChattanoogaApp,1392526290037710848
2940,1522275506808586243,"Most Active Stocks:
$AMD $93.61  -$5.81
$HYMC $1.66  $0.26
$AAPL $156.53  -$9.49
$MULN $1.335  $0.045
$TWTR $50.52  $1.46
$NVDA $186.7  -$16.64
$UBER $26.63  -$1.47
$F $14.515  -$0.465
$SOFI $6.84  -$0.3
$OXY $62.13  $0.56",Tweetologist3,1121813487943081986
2941,1522275447798747136,@CNNPolitics What data is this dip$hit looking at that makes the argument climate and toxic pollution kill more people than fentanyl every year?,JBDadBod,2199914528
2942,1522275404371079168,RT @KettyKat8: I would be done w/ this great book about Oxy &amp; heroin addiction (Bewilderness @_karentucker_) but SOMEBODY's got other plans…,jaredlipof,798611114598735872
2943,1522275374532636682,Papi got the fentanyl mixture just right after years of trial and error,mymomisntproud,1040981828
2944,1522275371894276096,RT @SafeMedicines: If you bought it off the Internet. 1st fentanyl death we reported in 2015 was due to fake Xanax containing fentanyl #Ass…,SongforCharlie,1319751478286798848
2945,1522275328458211337,Naloxone stops overdose and saves lives by blocking the effects of #opioids like heroin and fentanyl. Learn more: https://t.co/ZTMYvR8xtn #NaloxoneSavesLives #overdoseprevention https://t.co/MA3YM5rQXK,VTHelplink,1243617912591536128
2946,1522275257327009794,"Day 3 Sim. Trading: 2.14 R

$OXY 3.80 R

It feels really good to execute trades within systems that you''ve been studying... thanks @ThorYoung, @BearBullTraders and the #BBTFamily.

#DayTrading https://t.co/NpxQQixJCx",themarketnme,1500839814513537030
2947,1522275252159533056,RT @SEUNGM1NE: jeongin got emotional when seungmin started his ment by saying he wants to be a friend-like hyung to the maknae……. hah my vo…,Oxy_gen08,876638913162616834
2948,1522275202264186882,RT @seancllns: new level of co-opting language: republican defending a bipartisan bill to felonize possession of any amount of fentanyl by…,hyperparasitoid,883575896329814017
2949,1522275170282573825,"@DavidkFarah @DGraizbord and there are definitely criticisms to make about the pharmaceutical industry and how predatory it is to people who need medical intervention, but the bottom line is that making drugs like morphine and fentanyl easily accessible is dangerous and could kill people",kansas_bowser,813111382304505860
2950,1522275133607477260,"@alexstein99 Narcissism on crack. Empathy strung out on heroin. Values &amp; character high on Fentanyl. Common courtesy relegated to dustbin of history, common sense taken to the dump &amp; set aflame. Personal responsibility choked out by culture of victimhood &amp; entitlement. Or something like that.",AvilaBeach,21318758
2951,1522275125239840768,@BookerSparticus It also involves importing millions of fighting age men while simultaneously killing off American men with fentanyl. What could go wrong?,TerriB46688235,1509660996184338436
2952,1522275090393665537,@osinttexas @JohnCornyn Tell Americans to stop doing fentanyl. How about those republican cocaine orgies? 😄,Queen0fAnxiety,946838537541795840
2953,1522275071930286081,RT @theRealKiyosaki: Homeland Security Secretary Mayorkas claims Biden Administration not responsible for drugs and human trafficking strea…,rachel_nunya,947981813733044224
2954,1522274992683057154,RT @witchbitchkris: the face of a cunt who puts fentanyl in the pills she sells... good luck bitch https://t.co/gSpOZTFPb3,soophiabevs,1051790220
2955,1522274983388622848,"Indiana Department of Child Services told officers a child arrived at a local hospital showing signs of an overdose.
 https://t.co/lJog14fWjs",courierpress,8685652
2956,1522274975377412098,"Indiana Department of Child Services told officers a child arrived at a local hospital showing signs of an overdose.
 https://t.co/QoHfMDSRxW",TheGleanerNews,301040105
2957,1522274969773817858,A Michigan man is facing federal charges related to the alleged trafficking of oxycodone pills in Perry and Fayette counties. https://t.co/u8blxtz5iG,TheHazardHerald,1120369358453260291
2958,1522274932398325769,"JUST IN: 14 people have been indicted for 9 separate overdose deaths going back as far as 2020, according to @ChattanoogaPD. 

DETAILS &amp; MUGSHOTS HERE: https://t.co/fhD3cgQETF https://t.co/Bl3iPlwdGJ",newschannelnine,15741370
2959,1522274912307609600,"@SteveSchmidtSES @JDVance1 That disgusting family is still killing people. So many oxy addicts in my neighborhood. You lay with evil, you are evil yourself.",RealCalNana,378144988
2960,1522274896415707136,"In fact, they often get counterfeit pills, pressed to look  like prescription oxy, xanax, percocet, vicadin, etc, but containing deadly quantities of #fentanyl and other powerful opioid analogues. 3/3

Learn more in this video that @stopthevoid produced: https://t.co/c3syHemCJa",CounteringCrime,1060968143936516097
2961,1522274893013913600,"The fight against surging accidental deaths from #fentanyl poisoning covered by @cbsnews featuring @countering crime member @stoptheVOID''s Jaime Puerta. 1/3

https://t.co/yAsHzLvsly",CounteringCrime,1060968143936516097
2962,1522274864161296384,Ni idea la verdad de q es esto pero es buenísimo wn https://t.co/55Pa4EL5BB,Oxy_gen08,876638913162616834
2963,1522274851364425731,RT @1991Wolfpack: @OptionsMike If &amp; big if any form of a relief rally to pair indices losses today it will need to begin over next hour or…,ray_hessel,2413221252
2964,1522274777620226048,RT @lunaloveskz: here’s the track demo #StrayKids sent to #JO1 for their collab YOLO-konde https://t.co/vxlIw2nWXi,Oxy_gen08,876638913162616834
2965,1522274742866038784,RT @DEADLINE: Heard told the Virginia courtroom how things between herself and Depp “really weren’t okay …I was just catering to his mood”…,rising_starla,1457113217314942976
2966,1522274732900372482,"criminalizing fentanyl users is not '"harm reduction'" https://t.co/Gnm3u4H9Y1",prolpo,876253561557876737
2967,1522274710758871046,@CravensLilith @aclearaxle @bessbell Probably fentanyl,menacingmorel,1453128888540934152
2968,1522274699291598849,RT @CrimeInNYC: Surely a heroin/fentanyl addict.,radica32113943,999635247812829184
2969,1522274690429079553,"Ich prüfe derzeit eine arbeitsplatzbezogene akzidentielle Polytoxikomanie mit Fentanyl, Dormicum, Heroin, Kokain und 17 Lindorkugeln.",Ann_Waeltin,1104667813694836736
2970,1522274679456550914,"RT @UnreportedWorld: “I don’t want to die.”

St Louis, Missouri is a city struggling with poverty and gun crime but the bigger killer here…",valameen,18481086
2971,1522274618668892160,"RT @TacticalDogLive: K9s in Action: Troopers find fentanyl pills inside unicorn backpack during traffic stop on I-17 
🙄Innocent looking 38…",6ftmommy,2954169932
2972,1522274572254560257,"Nicotine, valium, Vicodin, marijuana, ecstasy and alcohol ... https://t.co/dvUyWZxGC4",ctalexander,216280046
2973,1522274570001993736,"@organichockeyg2 I''m reminded of Dope Sick. It''s a series about Perdue Phrama pushing Oxycontin onto people knowing it was highly addictive, but promoted it as non addictive.

How they used unusual sales techniques on dr''s. Offering  cash rewards, trips, etc. And making threats against push back.",DrLylePLysol,1433814293347069952
2974,1522274506307481600,"@JohnCornyn Pardon the French, but fuck Mexico. Stop the illegals and stop the fentanyl.",osinttexas,1518784046322573314
2975,1522274443032252417,"Cada um tem o direito de viver sua vida do jeito que quiser mas, o uso indiscriminado das drogas arrasa com tudo.
Vídeo impactante, e é tudo verdade
Uma tristeza!
A city in crisis: How fentanyl devastated San Francisco - BBC Newsnight https://t.co/tgmIB8I69j via @YouTube",ricardoleblond,339715671
2976,1522274328066375680,@MMAFighting @GamebredFighter @GilbertDurinho masvidal has a humiliation kink,zolz_on_oxy,1277347883583508480
2977,1522274291303075843,Bro im bored I’m gonna pop another oxy,JayHundon,1191889709334532096
2978,1522274115716927493,RT @KTLA: 3 men found dead in apparent fentanyl overdose in downtown L.A.; officer hospitalized due to exposure @carlosnewstv reports https…,TonyPatriots,1179182432831959040
2979,1522274092392591362,"RT @stephenHRNRP: As a parent of 2 teens, I believe it''s time to normalize #harmreduction education in our high schools. Our pill/cocaine s…",AEzra_EL,1453707676647628801
2980,1522274080333959169,"RT @FentAwareDay: #NationalFentanylAwarenessDay, a day of action to raise public awareness about an urgent problem: people (especially youn…",andrea_gualano,1394434444979757068
2981,1522273822535262208,Save...save...save...save https://t.co/FqmHOYzNwh,oxy_nat,1502118805388075015
2982,1522273686086361088,RT @WkfxjfrP: 야구장의 종교 전쟁 https://t.co/GJFg3OMKJy,Lit_Oxy_Nit,1195221061651988480
2983,1522273653269880832,"Hedge Fund and Insider Trading News: Chris Hohn, Bill Ackman, Ray Dalio, Cathie Wood, Marshall Wace LLP, Brevan Howard Asset Management, Cullen/Frost Bankers, Inc. (CFR), Occidental Petroleum Corporation (OXY), and More

Hedge Fund Boss Hohn Slams ESG Engagement as ‘Blah, Blah, https://t.co/o0RocgjezX",businessflipper,1251699656733515776
2984,1522273649583177729,"$OXY, resisting. https://t.co/mGwj9LjVjQ",AChartingFellow,1405225045975343107
2985,1522273614091141120,"RT @takkeu529: 힐링캐인 줄 알았으나 
레전드 아픈 손가락 된 애

                      첨부터 기구 했는데
                   이젠 걍 얼굴만 봐도 눈물 나는 애 https://t.co/K7bvauehCT",Lit_Oxy_Nit,1195221061651988480
2986,1522273595615236097,@butanikuazi おめでとう🧸✨,oxy_azu,1234494369647824896
2987,1522273594138857472,"RT @GoodPle_Pixel: #어린이날_트친소
#그림러_트친소
어린이날 끝나기 8분전 트친소
낼 아침까지만 받고 바로 내릴게요//!💛💛 https://t.co/4BX9QWGUNG",Lit_Oxy_Nit,1195221061651988480
2988,1522273583099441152,RT @malhomalho: 알 만한 사람 https://t.co/PRmz1SFoOo,Lit_Oxy_Nit,1195221061651988480
2989,1522273571279892480,"RT @ninasayers28: 헉
반바지 입었는데 다리 제모 안 한 거 깜빡함
어쩔 수 없지
본래 장미에는 가시가 있는 법",Lit_Oxy_Nit,1195221061651988480
2990,1522273545325547520,여러분 리얼타임제 커뮤에서 8시에 온 답장을 정확히 24시간 2분 뒤인 8시 2분에 당일날 보내는 것처럼 답장하는 거 어떻게 생각하세요,Lit_Oxy_Nit,1195221061651988480
2991,1522273533023465475,"RT @sabrinarmf: 9,400+ people have died since the BC government declared the overdose crisis a public health emergency in 2016. In today''s…",jillmarette99,176103612
